char_id,name,jp_name,main_color,side_color,type1,type2,voice_trans,updated_at,link_name
2117,Matsuno,マツノ,Blue,,Attack,Single,,1692453160885,Matsuno
2065,Pon'marek,ポンマレク,Blue,,HP,Single,,1710445076957,Pon'marek
2251,Maguro ver. KAITO,まぐろ ver.KAITO,Blue,,HP,Single,V2018,1708881701875,Maguro ver. KAITO
4018,Risukuma,りすくませんぱい,Yellow,,Balance,Single,V4018,1698060152938,Risukuma
5146,Rafisol,ラフィソル,Purple,Blue,Attack,Single,V5146,1700443682443,Rafisol
2242,Otohime Serilly,乙姫セリリ,Blue,Green,HP,Single,V2024,1704079686592,Otohime Serilly
2127,Marvett,マーベット,Blue,,Balance,Single,V2127,1704242322814,Marvett
2004,Odorigame-Blue,おどりガメ・ブルー,Blue,,HP,Single,,1706410068586,Odorigame/Blue
5241,Rabbit Uto,うさぎウト,Purple,Blue,Recover,Single,,1703962650312,Rabbit Uto
4123,Zirrin,ツィリン,Yellow,,Attack,Single,,1705633562776,Zirrin
1001,Red Paprisu,あかいパプリス,Red,,Attack,Single,,1710177369191,Paprisu/Red
2037,Margin,マーギン,Blue,,Balance,Single,V2037,1710427668842,Margin
1106,Micies Saccharo,ミセスサッカロ,Red,,HP,Single,,1656739436525,Micies Saccharo
2131,Paquetta,パケッタ,Blue,,Balance,Single,,1653769528030,Paquetta
2119,Nelful,ネルフル,Blue,,Balance,Single,,1665155681017,Nelful
1113,Praesepe,プレセペ,Red,Blue,Balance,Single,V1113,1656516233185,Praesepe
2366,Nezumi Otoko,ねずみ男,Blue,,Attack,Single,V2366,1679868711464,Nezumi Otoko
1394,Dream Satan,ドリームサタン,Red,Green,Recover,Single,V3022,1673650048290,Dream Satan
2267,Rei,レイ,Blue,,Balance,Single,,1673648252032,Rei
1398,Eternal Sailor Mars,エターナルセーラーマーズ,Red,,Attack,Single,V1285,1673567846957,Eternal Sailor Mars
2268,Rei ver. Plugsuit,レイ ver.プラグスーツ,Blue,,Attack,Single,,1673568446773,Rei ver. Plugsuit
1342,Majo Rika,マジョリカ,Red,,Attack,Single,,1673648848255,Majo Rika/Red
1360,Phoenix Hartmann,フェニックスハルトマン,Red,,Balance,Single,V3089,1641256462822,Phoenix Hartmann
1501,Red Material Puyo,あかい素材ぷよ,Red,,Balance,Single,,1641256469454,Red Material Puyo
1203,Ringo ver. Mukku,りんご ver.ムック,Red,,Balance,Single,V1018,1641256470486,Ringo ver. Mukku
4186,Ocean Prince (Fever),さかな王子 (フィーバー),Yellow,,,,,1641256473469,Ocean Prince (Fever)
4324,Professor Daijoubu,ダイジョーブ博士,Yellow,,Recover,Single,,1641256474722,Professor Daijoubu
1222,Ringo ver. Shadow,りんご ver.シャドウ,Red,,Attack,Single,V1018,1641256481578,Ringo ver. Shadow
1376,Rulue ver. PuyoTet2,ルルー ver.ぷよテト2,Red,,Attack,Single,V1012,1641256483427,Rulue ver. PuyoTet2
5313,Seaside Shack Gyura,海の家のギューラ,Purple,Red,Balance,Single,V5118,1641256487062,Seaside Shack Gyura
5256,Prim Klug,すましたクルーク,Purple,,Attack,Single,V5010,1641256505883,Prim Klug
4110,Raina,レイナ,Yellow,,HP,Single,,1641256606826,Raina
1504,Sweets Paradise Coupon,スイパラクーポン,Red,,Balance,Single,,1641256517642,Sweets Paradise Coupon
2376,Arle ver. PuyoTet2,アルル ver.ぷよテト2,Blue,,Attack,Single,V2012,1641256523406,Arle ver. PuyoTet2
2122,Sagey,サジェ,Blue,,Attack,Single,,1641256607499,Sagey
2118,Sago,サゴ,Blue,,HP,Single,V2118,1641256607683,Sago
2202,Arle & Carbuncle,アルル＆カーバンクル,Blue,Yellow,Attack,Single,V2202,1682864801924,Arle & Carbuncle
5244,Valiant Fred,いさましいフレッド,Purple,Red,Attack,Single,V1059,1701547197808,Valiant Fred
2393,Schezo ver. Gintoki,シェゾ ver.銀時,Blue,,Balance,Single,V5012,1684815625884,Schezo ver. Gintoki
1004,Odorigame-Red,おどりガメ・レッド,Red,,HP,Single,,1706409468457,Odorigame/Red
2205,Rain-sheltering Jaan,雨やどりジャァーン,Blue,,Balance,Single,V2029,1686142803834,Rain-sheltering Jaan
2327,Arle ver. PowerPros,アルル ver.パワプロ,Blue,,Attack,Single,,1686142804075,Arle ver. PowerPros
4235,Magical Kish,マジカル・キッシュ,Yellow,,Attack,Single,,1701199736159,Magical Kish
4343,Momokorisu,ももこリス,Yellow,,Balance,Single,,1686271226511,Momokorisu
1024,Kikimora,キキーモラ,Red,,HP,Single,V1024,1704283138113,Kikimora
2016,Aqua Dragorune,アクアドラゴルン,Blue,,Attack,Single,,1686318642005,Aqua Dragorune
2023,Parara,パララ,Blue,,Balance,Single,,1686318642156,Parara
2091,Richard ver. Holy Night,リチャード ver.聖夜,Blue,,Recover,Single,V2072,1708881701695,Richard ver. Holy Night
1208,High Priestess Minoa,大神官ミノア,Red,,Recover,Single,V1032,1702755232635,High Priestess Minoa
2017,Pakista,パキスタ,Blue,,HP,Single,V2017,1708290978421,Pakista
2006,Niji Iruka,ニジイルカ,Blue,,Balance,Single,V2006,1706725715119,Niji Iruka
2414,Rem,レム,Blue,,Attack,Single,V2414,1697548885484,Rem
2225,Metal Sonic,メタルソニック,Blue,Red,Attack,Single,,1687566162767,Metal Sonic
1364,Neptunian Rebecca,わだつみのレベッカ,Red,Blue,Attack,Single,V1364,1691853107678,Neptunian Rebecca
2045,Painting Undine,おえかきウンディーネ,Blue,,HP,Single,V2013,1695133618605,Painting Undine
4146,Missionary Risukuma,伝道師りすくま,Yellow,Purple,Attack,Single,V4018,1701547197699,Missionary Risukuma
2180,Puubot,プーボ,Blue,,Recover,Single,V2180,1697814720697,Puubot
1084,Pamutih,パムーチ,Red,,Recover,Single,,1701043746744,Pamutih
2151,Otsukimi Letta,お月見レッタ,Blue,,Balance,Single,,1700515691700,Otsukimi Letta
2207,Recovery Pusler,かいふくプースラ,Blue,,Recover,Single,,1702029666543,Pusler/Blue
5158,Roi,ローワ,Purple,Blue,Balance,Single,,1702126911340,Roi
2171,Nature Braver Sago,大自然を巡るサゴ,Blue,,HP,Single,V2118,1702130512354,Nature Braver Sago
5171,Nature Braver Gyura,大自然を巡るギューラ,Purple,,HP,Single,V5118,1702130512712,Nature Braver Gyura
4209,Kitty Raffina,にゃんこのラフィーナ,Yellow,Purple,Attack,Single,V4010,1702132314395,Kitty Raffina
1210,Traveling Hero Ringo,旅の勇者りんご,Red,Yellow,Balance,Single,V1018,1706441871766,Traveling Hero Ringo
5212,Reindeer Yu & Rei,トナカイユウ＆レイ,Purple,,Recover,Single,V5011,1702914252606,Reindeer Yu & Rei
5001,Purple Paprisu,むらさきパプリス,Purple,,Attack,Single,,1709512472890,Paprisu/Purple
2133,Ros'enna,ロズエナ,Blue,,Recover,Single,,1703106889433,Ros'enna
2321,Player Fei,フェイ選手,Blue,,Recover,Single,V2101,1703140497838,Player Fei
1374,Otoshidama Hunter Patri,おとしだまハンターパトリ,Red,Blue,Recover,Single,,1704202115450,Otoshidama Hunter Patri
1053,Strawberrina,ストロベリーナ,Red,,Recover,Single,,1710191778900,Strawberrina
2076,Ryme,ライム,Blue,,HP,Single,,1705447541908,Ryme
4221,Sand Hamushter,サンドハムタス,Yellow,,HP,Single,,1706696307300,Hamushter/Yellow
2386,Shinsuke Kita,北信介,Blue,,Balance,Single,V2386,1641256608761,Shinsuke Kita
2230,Sig ver. PuyoTet,シグ ver.ぷよテト,Blue,,Attack,Single,V2010,1641256609294,Sig ver. PuyoTet
2364,Seabreeze Arle,しおかぜのアルル,Blue,,Recover,Single,V2012,1657808829044,Seabreeze Arle
2300,Steam City Maguro,蒸気都市のまぐろ,Blue,,Balance,Single,V2300,1678583708351,Steam City Maguro
5408,Sultana ver. Milky Rose,スルターナ ver.ミルキィローズ,Purple,,Attack,Single,,1678017840732,Sultana ver. Milky Rose
5238,Schezo ver. Toru Amuro (Poirot),シェゾ ver.安室透（ポアロ）,Purple,,Attack,Single,V5012,1659475057761,Schezo ver. Toru Amuro (Poirot)
4237,Ran Mori,毛利蘭,Yellow,,HP,Single,V4237,1659536258703,Ran Mori
1299,Steam City Amitie,蒸気都市のアミティ,Red,,Attack,Single,V1299,1678582507836,Steam City Amitie
1249,Shounosuke Hijirisawa,聖澤庄之助,Red,,HP,Single,,1673647648696,Shounosuke Hijirisawa/Red
2100,Seiran,セイラン,Blue,,Attack,Single,,1673568446443,Seiran
2328,Sakura Amamiya,天宮さくら,Blue,,Attack,Single,V2328,1673648848329,Sakura Amamiya
2408,Aldera ver. Cure Aqua,アルデラ ver.キュアアクア,Blue,,Balance,Single,,1678017840594,Aldera ver. Cure Aqua
4216,Risukuma ver. PuyoChron,りすくま ver.ぷよクロ,Yellow,,Balance,Single,V4018,1641256612134,Risukuma ver. PuyoChron
4378,Risukuma ver. PuyoTet2,りすくま ver.ぷよテト2,Yellow,,Balance,Single,V4018,1641256612338,Risukuma ver. PuyoTet2
4280,Ryuji Sakamoto,坂本竜司,Yellow,,Attack,Single,V4280,1641256612679,Ryuji Sakamoto
4361,Seiya,星矢,Yellow,,Attack,Single,,1641256613493,Seiya
4234,Uncanny Byakko,おかしなビャッコ,Yellow,Green,Balance,Single,V4092,1641256615382,Uncanny Byakko
184438L,Veggie Thief (Yellow),野菜どろぼう（黄）,Yellow,,NPC,--,,1641256616330,Veggie Thief (Yellow)
4419,Witch ver. Emilia,ウィッチ ver.エミリア,Yellow,,HP,Single,V4012,1641256616676,Witch ver. Emilia
4702,Yellow Puyo Candy,きいろぷよキャンデー,Yellow,,HP,Single,,1641256617667,Yellow Puyo Candy
2401,Sympathetic Greta,いたわりのグレタ,Blue,Purple,Attack,Single,V1066,1641256632137,Sympathetic Greta
2231,Sakura Shinguji,真宮寺さくら,Blue,,Balance,Single,V2231,1641256619251,Sakura Shinguji
2353,Sailor Uranus,セーラーウラヌス,Blue,,Balance,Single,V2353,1680117738315,Sailor Uranus
2299,Steam City Sig,蒸気都市のシグ,Blue,,Attack,Single,V2299,1683008231214,Steam City Sig
4316,Santa Mentor Rozatte,サンタの師ローザッテ,Yellow,Red,Balance,Single,V4211,1702646619530,Santa Mentor Rozatte
4031,Vartebra,バーテブラ,Yellow,,Attack,Single,V4031,1710431872000,Vartebra
4054,Tamaki,たまき,Yellow,,Attack,Single,,1710192379556,Tamaki
1370,Sakura Kinomoto,木之本桜,Red,Yellow,Balance,Single,V1370,1709097774997,Sakura Kinomoto
2010,Sig,シグ,Blue,,Attack,Single,V2010,1697871129562,Sig
2024,Serilly,セリリ,Blue,,HP,Single,V2024,1704283738503,Serilly
4042,Reindeer Paprisu,トナカイパプリス,Yellow,,Balance,Single,,1686271226966,Reindeer Paprisu
1029,Doppelganger Arle,ドッペルゲンガーアルル,Red,,Balance,Single,V1029,1686573670047,Doppelganger Arle
2081,Celebration Paprisu,お祝いパプリス,Blue,,Balance,Single,,1686271227569,Celebration Paprisu/Blue
2350,Shimarisu,嶋リス,Blue,,Balance,Single,,1686271227845,Shimarisu/Blue
2427,Shocker Combatrisu,ショッカー戦闘員リス,Blue,,Balance,Single,,1686271228023,Shocker Combatrisu/Blue
4006,Ocean Prince,さかな王子 (魚),Yellow,,Balance,Single,V4006,1704237520644,Ocean Prince
2030,Skeleton T,スケルトンT,Blue,,HP,Single,V2030,1686574270983,Skeleton T
4009,Zoh Daimaoh,ぞう大魔王,Yellow,,HP,Mass,V4009,1686574872824,Zoh Daimaoh
2203,Valkyrie Dark Arle,戦乙女ダークアルル,Blue,Purple,Attack,Single,V5022,1701547197594,Valkyrie Dark Arle
4121,White Nyandragon,しろにゃんどら,Yellow,,Attack,Single,,1686574873965,White Nyandragon
5209,Kitty Witch,にゃんこのウィッチ,Purple,Yellow,Attack,Single,V4012,1702131113511,Kitty Witch
4014,Yellow Kobbit,きいろコビット,Yellow,,Recover,Single,,1686576075503,Kobbit/Yellow
2094,Silvie,シルヴィ,Blue,,Recover,Single,,1702586011360,Silvie
4074,Lux ver. Holy Night,ルクス ver.聖夜,Yellow,,Recover,Single,V4026,1703060073016,Lux ver. Holy Night
4015,Yellow Umiushi,イエローうみうし,Yellow,,Balance,Single,,1687271538511,Umiushi/Yellow
4223,Tails,テイルス,Yellow,,Balance,Single,Vsonic,1688005398024,Tails
5219,Yu & Rei ver. PuyoChron,ユウちゃん＆レイくん ver.ぷよクロ,Purple,,Recovery,Single,V5011,1706921351885,Yu & Rei ver. PuyoChron
1234,Research Enthusiast Nero,研究熱心なネロ,Red,Purple,Balance,Single,V1086,1691288433487,Research Enthusiast Nero
1168,Zara ver. Holy Night,ザラ ver.聖夜,Red,,Recover,Single,V1083,1703171704487,Zara ver. Holy Night
4019,Sphinx,スフィンクス,Yellow,,HP,Single,V4019,1710445677257,Sphinx
1167,Salzazo ver. HW,サルザーゾ ver.HW,Red,,HP,Single,,1694910993957,Salzazo ver. HW
5079,Swordfighter Klug,剣士クルーク,Purple,,Balance,Single,V5010,1697722907245,Swordfighter Klug
2223,Sonic,ソニック,Blue,,Attack,Single,Vsonic,1702511601070,Sonic
2134,Skeld,スケルド,Blue,,Attack,Single,,1702053070684,Skeld
2284,Snow Miku SnowPrincess,雪ミク SnowPrincess,Blue,Green,Balance,Single,,1703133296322,Snow Miku SnowPrincess
2240,Audacious Stornum,ふてきなストルナム,Blue,,Balance,Single,V2031,1705475744360,Audacious Stornum
4167,Potalier ver. HW,ポターリエ ver.HW,Yellow,,HP,Single,,1706348262555,Potalier ver. HW
3355,Showtime Hursh,ショータイムのフルシュ,Green,Blue,HP,Single,V3099,1710603499514,Showtime Hursh
2282,Sig ver. P3,シグ ver.P3,Blue,,Balance,Single,V2010,1641256621128,Sig ver. P3
2215,Sig ver. PuyoChron,シグ ver.ぷよクロ,Blue,,Attack,Single,V2010,1641256621386,Sig ver. PuyoChron
2377,Sig ver. PuyoTet2,シグ ver.ぷよテト2,Blue,,Attack,Single,V2010,1641256621561,Sig ver. PuyoTet2
2301,Sonic ver. The Movie,ソニック ver.ザ・ムービー,Blue,,Attack,Single,,1641256622301,Sonic ver. The Movie
2246,Totoko,トト子,Blue,,Attack,Single,,1641256622868,Totoko
2262,Shizunagi,シズナギ,Blue,Purple,HP,Single,V2262,1673650048015,Shizunagi
2335,Sharky Michelo,シャークなミシェロ,Blue,Green,Recovery,Single,V5125,1652813710751,Sharky Michelo
4298,Wanderer Bestoll,さすらいのベストール,Yellow,Purple,Balance,Single,V4127,1673569646439,Wanderer Bestoll
4311,Rippling Lisette,さざなみのリゼット,Yellow,,Attack,Single,V4027,1657808229365,Rippling Lisette
4152,Sabosan,サボサン,Yellow,,Attack,Single,,1673569047392,Sabosan
4145,Ulysses,ユリシーズ,Yellow,,HP,Single,,1673569047335,Ulysses
2293,Snow Miku,雪ミク,Blue,,Attack,Single,,1673648252698,Snow Miku
2504,,,Blue,,,,,1659560858994,
4211,Rozatte,ローザッテ,Yellow,Blue,Balance,Single,V4211,1661341690511,Rozatte
4273,Valentine Aegis,ばれんたいんアージス,Yellow,Purple,Attack,Single,V4107,1673569047476,Valentine Aegis
2163,Shitori,シトリ,Blue,,HP,Single,,1673649447934,Shitori
4422,Sunshine Hunter Chico,おひさまハンターチコ,Yellow,Blue,Attack,Single,,1641256627148,Sunshine Hunter Chico
4333,Ulala,うらら,Yellow,Blue,HP,Single,,1641256628040,Ulala
4353,Usagi Tsukino,月野うさぎ,Yellow,,Balance,Single,V4286,1641256628574,Usagi Tsukino
4399,Usagi Tsukino ver. Opposite Orb,月野うさぎ ver.逆玉,Yellow,,Balance,Single,V4399,1641256628774,Usagi Tsukino ver. Opposite Orb
4706,Yellow 100-point Test,黄の100点テスト,Yellow,,Balance,Single,,1641256630011,Yellow 100-point Test
4705,Yellow Grimoire,黄の魔導書,Yellow,,Balance,Single,,1641256630538,Yellow Grimoire
4701,Yellow Puyo Ice,きいろぷよアイス,Yellow,,Balance,Single,,1641256630800,Yellow Puyo Ice
4703,Yellow Puyo Jelly,きいろぷよゼリー,Yellow,,Attack,Single,,1641256630989,Yellow Puyo Jelly
3272,6th Angel,第6使徒,Green,,Balance,Single,,1641256641652,6th Angel
3335,Yamata no Genbu,ヤマタノゲンブ,Green,Blue,Balance,Single,V3092,1641256645681,Yamata no Genbu
5272,6th Angel,第6使徒,Purple,,Balance,Single,,1641256647541,6th Angel
5306,Arale Norimaki,則巻アラレ,Purple,Green,Attack,Single,V5306,1641256648005,Arale Norimaki
2329,Seijuro Kamiyama,神山誠十郎,Blue,,Balance,Single,V2329,1641256633976,Seijuro Kamiyama
2217,Serilly ver. PuyoChron,セリリ ver.ぷよクロ,Blue,,HP,Single,V2024,1641256634382,Serilly ver. PuyoChron
2339,Sonia ver. Witch Apprentice,ソニア ver.魔女見習い,Blue,,HP,Single,V2066,1641256635364,Sonia ver. Witch Apprentice
2281,Suketoudara ver. Teddie,すけとうだら ver.クマ,Blue,,HP,Single,V1006,1641256636849,Suketoudara ver. Teddie
2260,Toushirou Hitsugaya,日番谷冬獅郎,Blue,,Balance,Single,,1641256638704,Toushirou Hitsugaya
184461L,Treasurerisu (Blue),おたからリス（青）,Blue,,NPC,--,,1641256638866,Treasurerisu (Blue)
2021,Sufu of the Water Gate,水ノ門のスフ,Blue,,HP,Single,,1708338987235,Sufu of the Water Gate
4057,Usagurumi,うさぐるみぃ,Yellow,,HP,Single,,1711080547819,Usagurumi
4391,Sadaharu,定春,Yellow,,HP,Single,V4391,1684964921637,Sadaharu
4086,Severio,セヴィリオ,Yellow,,Balance,Single,V4086,1709068355828,Severio
4206,Yellow Cuprisu,きいろカップリス,Yellow,,Attack,Single,,1686228020452,Cuprisu/Yellow
2071,Uto,ウト,Blue,,Balance,Single,,1710446284710,Uto
4043,Worship Gown Chico,祭祀服のチコ,Yellow,,HP,Single,V4029,1686743493473,Worship Gown Chico
2421,Subarisu,スバリス,Blue,,Balance,Single,,1686271228019,Subarisu/Blue
2007,Swan,すわん,Blue,,HP,Single,,1710178570234,Swan
4404,Summer Break Elisa,なつやすみのエリサ,Yellow,Purple,Attack,Single,V4404,1710161765975,Summer Break Elisa
2005,Sorairo Chagama,そらいろチャガマ,Blue,,Attack,Single,,1706486876596,Chagama/Blue
2011,Tartar,タルタル,Blue,,Recover,Single,V2011,1697809319424,Tartar
4079,Swordfighter Raffina,剣士ラフィーナ,Yellow,,Balance,Single,V4010,1697722907233,Swordfighter Raffina
2031,Stornum,ストルナム,Blue,,Attack,Single,V2031,1710431871632,Stornum
2331,Sig ver. Seijuro Kamiyama,シグ ver.神山誠十郎,Blue,,Attack,Single,V2010,1687455339066,Sig ver. Seijuro Kamiyama
4104,Uruk,ウルク,Yellow,,Attack,Single,,1710189376882,Uruk
4212,Reindeer Ecolo,トナカイエコロ,Yellow,,Balance,Single,V4022,1702913052084,Reindeer Ecolo
2060,Somali,ソマリ,Blue,,HP,Single,,1710440875074,Somali
2123,Türkis,テュルキス,Blue,,Attack,Single,,1698205370584,Türkis
4002,Topaz Hotaru Ika,トパーズほたるいか,Yellow,,Recover,Single,,1706117840876,Hotaru Ika/Yellow
4096,Yamabuki,ヤマブキ,Yellow,,Attack,Single,,1700597301527,Yamabuki
4355,Bamboo Maiden Lin,なよたけのリン,Yellow,Green,Recover,Single,V3101,1699654567316,Bamboo Maiden Lin
2059,Yang,ヤン,Blue,,Attack,Single,V2059,1702008060717,Yang
2150,Silvie ver. Holy Night,シルヴィ ver.聖夜,Blue,,Recover,Single,,1703231117301,Silvie ver. Holy Night
5258,Uncanny Yue,おかしなユエ,Purple,Yellow,Recover,Single,V4101,1703312132133,Uncanny Yue
4051,Unica,ユニカ,Yellow,,Balance,Single,,1710437274526,Unica
1049,Red Amitie,あかいアミティ,Red,Yellow,Attack,Single,V1049,1704726119508,Red Amitie
3352,Bûche de Vartebra,ブッシュドバーテブラ,Green,Yellow,HP,Single,V4031,1710603499968,Bûche de Vartebra
2064,Timwool,ティムウール,Blue,,Recover,Single,,1710195981632,Timwool
5049,Unusual Ecolo,かわったエコロ,Purple,Blue,Balance,Single,V5049,1676550055053,Unusual Ecolo
3298,Sunohime,スノヒメ,Green,Blue,Recover,Single,V3298,1673648847381,Sunohime
2154,Rudolf,ルドルフ,Blue,,Balance,Single,,1673648848682,Rudolf
2256,Tea Time Maguro,ティータイムのまぐろ,Blue,,Attack,Single,V2018,1662341497357,Tea Time Maguro
2141,Wanc,ワンク,Blue,,HP,Single,,1669255609737,Wanc
4154,Wihan,ヴィハーン,Yellow,,Balance,Single,,1673649447738,Wihan
4136,Schlüssel,シルッセル,Yellow,Blue,HP,Single,V4136,1673650647745,Schlüssel
2297,Steam City Arle,蒸気都市のアルル,Blue,,Balance,Single,V2297,1678582507688,Steam City Arle
4300,Steam City Risukuma,蒸気都市のりすくま,Yellow,,HP,Single,V4300,1678583708430,Steam City Risukuma
2368,Yu & Rei ver. Nezumi Otoko,ユウ＆レイ ver.ねずみ男,Blue,,Recover,Single,V5011,1641256640054,Yu & Rei ver. Nezumi Otoko
2279,Yusuke Kitagawa,喜多川祐介,Blue,,Balance,Single,V2279,1641256641113,Yusuke Kitagawa
3219,Ally ver. PuyoChron,アリィ ver.ぷよクロ,Green,,Balance,Single,V3047,1641256642602,Ally ver. PuyoChron
3331,Ally ver. Sakura Amamiya,アリィ ver.天宮さくら,Green,,HP,Single,V3047,1641256642973,Ally ver. Sakura Amamiya
3318,Aoi Hayakawa,早川あおい,Green,,Attack,Single,,1641256643653,Aoi Hayakawa
3232,Carrie ver. Gemini,キャリー ver.ジェミニ,Green,,Attack,Single,V3059,1641256644647,Carrie ver. Gemini
2399,Eternal Sailor Uranus,エターナルセーラーウラヌス,Blue,,Balance,Single,V2353,1641256566625,Eternal Sailor Uranus
3043,Celebration Satan,お祝いサタン,Green,,HP,Single,V3022,1641256648964,Celebration Satan
